ticker,report_type,filing_date,filename,filing_id,join_date,Date,Close,Return_Short,Return_Week,Return_Month,Return_T30,Return_T40,Return_T60,Label_Short,Label_Week,Label_Month,Label_T30,Label_T40,Label_T60
INTC,10-Q,2022-10-28,INTC_10-Q_0000050863-22-000038.txt,0000050863-22-000038,2022-10-28,2022-10-28,27.65800666809082,-0.022015879028693737,-0.01682601347612032,0.001652120188726647,0.0002575037268734974,-0.09561932646155605,0.04906763169188155,0,-1,-1,-1,0,-1
INTC,10-Q,2025-04-25,INTC_10-Q_0000050863-25-000074.txt,0000050863-25-000074,2025-04-25,2025-04-25,20.049999237060547,0.02294269373192894,0.028429008671444583,0.0,0.02144640007671252,0.12468828404636464,0.1715711054840889,1,1,-1,-1,1,1
INTC,10-K,2025-01-31,INTC_10-K_0000050863-25-000009.txt,0000050863-25-000009,2025-01-31,2025-01-31,19.43000030517578,-0.0025733990542378088,-0.0169840410974234,0.17035509078508157,0.3221821992053336,0.16881105135253888,0.046834782970626244,-1,-1,1,1,1,-1
INTC,10-Q,2020-04-24,INTC_10-Q_0000050863-20-000017.txt,0000050863-20-000017,2020-04-24,2020-04-24,52.53018569946289,0.0035435965053633232,-0.030205788864333127,0.05655891413461252,0.08048685037906832,0.01973403527968865,0.030085749414707832,-1,0,1,1,-1,-1
INTC,10-Q,2017-04-27,INTC_10-Q_0000050863-17-000029.txt,0000050863-17-000029,2017-04-27,2017-04-27,30.775531768798828,-0.03419731789582084,-0.008172111704305396,-0.02405182395157135,-0.038855258570029506,-0.07976669950162507,-0.0714228519163208,0,-1,-1,-1,0,-1
INTC,10-Q,2016-05-02,INTC_10-Q_0000050863-16-000125.txt,0000050863-16-000125,2016-05-02,2016-05-02,24.40443992614746,-0.008167437869066362,-0.01805266216254766,0.04093019475254114,0.059053275294833,0.02774976543489211,0.1476921958693876,-1,-1,1,1,-1,1
INTC,10-K,2019-02-01,INTC_10-K_0000050863-19-000007.txt,0000050863-19-000007,2019-02-01,2019-02-01,41.93806838989258,0.010055655849339987,0.008610479366894816,0.11393189969667485,0.11723648564879173,0.12570342973816273,0.054043124073512985,-1,-1,1,1,1,-1
INTC,10-Q,2024-08-02,INTC_10-Q_0000050863-24-000124.txt,0000050863-24-000124,2024-08-02,2024-08-02,21.3445987701416,-0.06378027431128871,-0.07658142011812112,0.03257977125147567,-0.02036107248534656,0.0991070545345754,0.07380796065167228,0,0,-1,-1,1,-1
INTC,10-Q,2019-07-26,INTC_10-Q_0000050863-19-000023.txt,0000050863-19-000023,2019-07-26,2019-07-26,44.95451736450195,0.017832829863693646,-0.05640653271904918,-0.12262921720349776,0.006751802380013097,-0.006713192528153582,0.017289406805872987,1,0,0,-1,-1,-1
INTC,10-K,2023-01-27,INTC_10-K_0000050863-23-000006.txt,0000050863-23-000006,2023-01-27,2023-01-27,27.154062271118164,-0.007457284767537414,0.07670454405769263,-0.10499271979466372,-0.03130744676957878,0.04884786334103862,0.03806470233762397,-1,1,0,-1,-1,-1
INTC,10-K,2020-01-24,INTC_10-K_0000050863-20-000011.txt,0000050863-20-000011,2020-01-24,2020-01-24,60.39683151245117,-0.04060162447678588,-0.06630645361264782,-0.09355713727826145,-0.25368170757333547,-0.2723212709520133,-0.1728120094990945,0,0,0,0,0,0
INTC,10-Q,2024-04-26,INTC_10-Q_0000050863-24-000076.txt,0000050863-24-000076,2024-04-26,2024-04-26,31.55088996887207,-0.016311209579782746,-0.030740272811472884,-0.03247255596187417,-0.026488486437924688,-0.0318426348162737,-0.0016073870768110248,0,0,-1,-1,-1,-1
INTC,10-Q,2019-04-26,INTC_10-Q_0000050863-19-000013.txt,0000050863-19-000013,2019-04-26,2019-04-26,45.40838623046875,-0.025176468572027672,-0.012969759573961888,-0.14470800945198134,-0.10191475877419938,-0.08598697059428392,-0.006925001108914192,0,-1,0,0,0,-1
INTC,10-K,2017-02-17,INTC_10-K_0000050863-17-000012.txt,0000050863-17-000012,2017-02-17,2017-02-17,29.99441909790039,0.0010964843949215915,0.0008222202184269662,-0.0287826676741037,-0.008771938749490166,-0.019462772882681192,-0.010787236751221597,-1,-1,-1,-1,-1,-1
INTC,10-Q,2019-10-25,INTC_10-Q_0000050863-19-000029.txt,0000050863-19-000029,2019-10-25,2019-10-25,49.53031539916992,0.005313277996314716,0.0008853922978725862,0.025983984226831715,0.006750038027352738,0.05483478799991528,0.1276741700891284,-1,-1,-1,-1,-1,1
INTC,10-Q,2020-07-24,INTC_10-Q_0000050863-20-000026.txt,0000050863-20-000026,2020-07-24,2020-07-24,45.098106384277344,-0.02016207138469513,-0.0565328037984138,-0.019278733108682496,-0.0033579204137843066,-0.0105224933637552,0.08619657698170848,0,0,-1,-1,-1,1
INTC,10-Q,2023-04-28,INTC_10-Q_0000050863-23-000028.txt,0000050863-23-000028,2023-04-28,2023-04-28,30.31540870666504,-0.02446872264102094,0.001832200254120972,-0.062499728671282034,0.06907365387138106,0.10237098830659737,0.11077617000875488,0,-1,0,1,1,1
INTC,10-Q,2021-10-22,INTC_10-Q_0000050863-21-000038.txt,0000050863-21-000038,2021-10-22,2021-10-22,45.555686950683594,-0.0010109569884819735,-0.009300335366747193,0.008175747248192483,0.03810327286125195,0.009804264726200893,0.09164740017501036,-1,-1,-1,-1,-1,1
INTC,10-Q,2024-11-01,INTC_10-Q_0000050863-24-000149.txt,0000050863-24-000149,2024-11-01,2024-11-01,23.200000762939453,-0.0293103570178342,0.12931034057517413,0.0314654964754336,-0.10215520522823975,-0.13577592337457317,-0.16250001438732758,0,1,-1,0,0,0
INTC,10-Q,2017-07-27,INTC_10-Q_0000050863-17-000041.txt,0000050863-17-000041,2017-07-27,2017-07-27,28.96677589416504,0.0097227004293757,0.05129910035159831,1.5934751275981794e-05,0.013845125938199636,0.07117829518310248,0.16481319829355934,-1,1,-1,-1,1,1
INTC,10-Q,2020-10-23,INTC_10-Q_0000050863-20-000043.txt,0000050863-20-000043,2020-10-23,2020-10-23,43.25937271118164,-0.030705230999317913,-0.08132777375325005,-0.05144942520778982,0.0490691289427818,-0.031178415519676265,0.3052759721292025,0,0,0,-1,-1,1
INTC,10-K,2022-01-27,INTC_10-K_0000050863-22-000007.txt,0000050863-22-000007,2022-01-27,2022-01-27,44.56476211547851,-0.0066597702438327576,0.004786522615031252,0.00048757167307906103,-0.03893605629329955,0.08688499822596174,-0.013142949834301657,-1,-1,-1,-1,1,-1
INTC,10-Q,2018-07-27,INTC_10-Q_0000050863-18-000022.txt,0000050863-18-000022,2018-07-27,2018-07-27,40.53130340576172,0.00020959925037444571,0.0408978302007014,0.005659556229351838,-0.023037376431030175,-0.01016617540567855,-0.05025751437312524,-1,1,-1,-1,-1,-1
INTC,10-Q,2022-04-29,INTC_10-Q_0000050863-22-000020.txt,0000050863-22-000020,2022-04-29,2022-04-29,40.736228942871094,0.031429029480769206,0.02432155499731336,0.03010200249879246,-0.1266675394273379,-0.1264365200522383,-0.07094261336383875,1,-1,-1,0,0,-1
INTC,10-Q,2022-07-29,INTC_10-Q_0000050863-22-000030.txt,0000050863-22-000030,2022-07-29,2022-07-29,34.20106887817383,0.017901301696873775,-0.015497894453302371,-0.07196948783712867,-0.12204329769156673,-0.24973083244242858,-0.24388889539523545,1,-1,0,0,0,0
INTC,10-Q,2023-10-27,INTC_10-Q_0000050863-23-000103.txt,0000050863-23-000103,2023-10-27,2023-10-27,34.95536804199219,0.0042205134808923385,0.07315705845248567,0.24437115724179176,0.25735670617918793,0.4256066019595473,0.3987882147775811,-1,1,1,1,1,1
INTC,10-Q,2025-07-24,INTC_10-Q_0000050863-25-000109.txt,0000050863-25-000109,2025-07-24,2025-07-24,22.6299991607666,-0.08528495224927657,-0.1250552376781523,0.03844458115322028,0.08219181084090478,0.30711449494830734,0.6354396683185504,0,0,-1,1,1,1
LIN,10-Q,2022-05-02,LIN_10-Q_0001628280-22-011722.txt,0001628280-22-011722,2022-05-02,2022-05-02,297.85235595703125,0.0022981496155850406,-0.04155890568324306,0.03635625560833547,-0.052934387674786934,-0.06642205666255398,-0.04873757508432867,-1,0,-1,0,0,-1
LIN,10-Q,2021-10-29,LIN_10-Q_0001628280-21-020801.txt,0001628280-21-020801,2021-10-29,2021-10-29,301.25177001953125,0.011810663878279696,0.04006891411142756,0.004824534833799967,0.05045961988439756,0.08063532513768538,-0.0289400165204229,-1,1,-1,1,1,-1
LIN,10-Q,2019-08-09,LIN_10-Q_0001707925-19-000059.txt,0001707925-19-000059,2019-08-09,2019-08-09,174.595703125,0.0011983600505632431,-0.016564496101484458,-0.03069399309789357,0.012796723457093956,-0.013056985725951696,0.050687781062275734,-1,-1,-1,-1,-1,-1
LIN,10-Q,2022-10-27,LIN_10-Q_0001628280-22-027183.txt,0001628280-22-027183,2022-10-27,2022-10-27,280.99603271484375,0.02912102269432098,0.01479917086587954,0.17445288595018202,0.136769986960882,0.12691505936675893,0.11675234516237427,1,-1,1,1,1,1
LIN,10-Q,2022-07-28,LIN_10-Q_0001628280-22-019683.txt,0001628280-22-019683,2022-07-28,2022-07-28,283.33575439453125,0.017074762185726382,0.017882788943884686,0.0006400019990638005,-0.029326244411830408,-0.08979253896828059,-0.02496374004157105,1,-1,-1,-1,0,-1
LIN,10-Q,2023-07-27,LIN_10-Q_0001628280-23-025878.txt,0001628280-23-025878,2023-07-27,2023-07-27,372.5598754882813,0.010607679757327024,-0.01008753082599174,-0.017393124958121866,0.008991777715050149,-0.027161931454692066,-0.04435191163333168,-1,-1,-1,-1,-1,-1
LIN,10-Q,2024-05-02,LIN_10-Q_0001707925-24-000090.txt,0001707925-24-000090,2024-05-02,2024-05-02,410.2653503417969,0.009484679484437734,0.024402883905508765,0.037891334708215776,0.04464244071982341,0.025492549414869184,0.07787392862389654,-1,-1,-1,-1,-1,-1
LIN,10-Q,2020-05-07,LIN_10-Q_0001707925-20-000047.txt,0001707925-20-000047,2020-05-07,2020-05-07,170.3707275390625,0.01958950745767108,-0.029980253310758865,0.20311289789829595,0.13118033398845147,0.22143545748765653,0.3283283847193871,1,0,1,1,1,1
LIN,10-Q,2020-07-31,LIN_10-Q_0001628280-20-011079.txt,0001628280-20-011079,2020-07-31,2020-07-31,227.04931640625,-0.0032637979384813236,0.0008159998881713215,0.0345150076237051,0.028906100469465394,-0.02924508115106119,-0.06634693342107584,-1,-1,-1,-1,-1,-1
LIN,10-Q,2021-05-06,LIN_10-Q_0001628280-21-009226.txt,0001628280-21-009226,2021-05-06,2021-05-06,277.81146240234375,0.008535671467769033,0.005229297511700669,0.015233772799084642,-0.04516689834023301,-0.012190489498014241,0.016452558108981268,-1,-1,-1,-1,-1,-1
LIN,10-Q,2019-05-10,LIN_10-Q_0001628280-19-006519.txt,0001628280-19-006519,2019-05-10,2019-05-10,164.36724853515625,-0.0050112458517344825,0.04080627019825154,0.10898607980043006,0.12536441795429826,0.1120293480153866,0.04446753110758179,-1,1,1,1,1,-1
LIN,10-Q,2017-10-30,LIN_10-Q_0001707925-17-000008.txt,0001707925-17-000008,2017-10-30,2017-10-30,129.35684204101562,-0.009019844223494344,0.0001360065962609392,0.060427742514623954,0.03169295773651052,0.051121730032214575,0.12951779586742837,-1,-1,1,-1,-1,1
LIN,10-Q,2023-10-26,LIN_10-Q_0001628280-23-035251.txt,0001628280-23-035251,2023-10-26,2023-10-26,359.88458251953125,0.000566791416179741,0.05222502942074833,0.11854581538507981,0.0869254007861475,0.11257712187660533,0.08695253622199094,-1,1,1,1,1,1
LIN,10-Q,2018-11-09,LIN_10-Q_0001707925-18-000033.txt,0001707925-18-000033,2018-11-09,2018-11-09,144.6797637939453,-0.01423959101147438,-0.02129747800323,-0.025136122267944056,-0.04936080777638434,0.007339270152407793,0.0034181515130198245,-1,-1,-1,-1,-1,-1
LIN,10-Q,2025-05-01,LIN_10-Q_0001628280-25-021379.txt,0001628280-25-021379,2025-05-01,2025-05-01,443.5718994140625,0.015400106942129337,0.011561225745037965,0.043588893649822595,0.043334954252380674,0.05049967788017913,0.05571661546598946,1,-1,1,-1,-1,-1
LIN,10-Q,2019-11-12,LIN_10-Q_0001707925-19-000076.txt,0001707925-19-000076,2019-11-12,2019-11-12,188.0143280029297,0.010011681011405319,0.008116164424296081,0.0036756270864093748,0.03837747480929388,0.020465265080560673,0.051506986816031254,-1,-1,-1,-1,-1,-1
LIN,10-Q,2024-08-02,LIN_10-Q_0001628280-24-034299.txt,0001628280-24-034299,2024-08-02,2024-08-02,445.3039855957031,-0.02312770371637451,-0.015374540124499365,0.05341419288375909,0.049133614876545405,0.05344133156054724,0.05154148712136149,0,-1,1,-1,-1,-1
LIN,10-Q,2023-04-27,LIN_10-Q_0001628280-23-013457.txt,0001628280-23-013457,2023-04-27,2023-04-27,352.8890380859375,0.010420057373791322,-0.013237032350502461,-0.024751225151485697,-0.00977665177955264,0.017534445548688334,0.07333673600342043,-1,-1,-1,-1,-1,-1
LIN,10-Q,2024-10-31,LIN_10-Q_0001628280-24-044457.txt,0001628280-24-044457,2024-10-31,2024-10-31,448.7285461425781,0.0025430604062027743,0.020431874810127384,0.01061062761626359,-0.0428143156489313,-0.0816030427769107,-0.01845029667904589,-1,-1,-1,-1,0,-1
LIN,10-Q,2020-11-05,LIN_10-Q_0001628280-20-015678.txt,0001628280-20-015678,2020-11-05,2020-11-05,232.2270050048828,0.0022422949283436105,0.021260669643646205,0.007189786026611467,0.03552229879713355,0.056419809439755456,0.005220500985956647,-1,-1,-1,-1,-1,-1
LIN,10-Q,2025-08-01,LIN_10-Q_0001628280-25-037164.txt,0001628280-25-037164,2025-08-01,2025-08-01,456.2689514160156,0.017391855713399105,0.028319002427994715,0.041096190019397336,0.04101037648198073,0.04048626511861631,-0.028669814589919854,1,1,1,-1,-1,-1
LIN,10-Q,2021-07-30,LIN_10-Q_0001628280-21-015013.txt,0001628280-21-015013,2021-07-30,2021-07-30,289.1261291503906,-0.023325313209666156,-0.004944751920634025,0.023260293738128802,0.023333018439247694,0.009329449756889452,0.03371301819648019,0,-1,-1,-1,-1,-1
LIN,10-K,2023-02-28,LIN_10-K_0001628280-23-005434.txt,0001628280-23-005434,2023-02-28,2023-02-28,334.96612548828125,0.0048223560677358316,0.01656297233005684,0.0008657846953901042,0.03538338054166435,0.05166264735331177,0.02244653645123937,-1,-1,-1,-1,-1,-1
LIN,10-K,2022-02-28,LIN_10-K_0001628280-22-004180.txt,0001628280-22-004180,2022-02-28,2022-02-28,277.6762390136719,-0.0364206862481653,-0.0758763564147075,0.10467369938877193,0.08587691142715681,0.03924366640124982,0.09731247585558467,0,0,1,1,-1,1
LIN,10-K,2025-02-26,LIN_10-K_0001628280-25-007990.txt,0001628280-25-007990,2025-02-26,2025-02-26,455.4178161621094,-0.002751567348701824,0.014516323685693036,0.0030748909193387005,-0.030532600698874788,-0.0227938091543926,-0.0022075126191681894,-1,-1,-1,-1,-1,-1
LIN,10-K,2020-03-02,LIN_10-K_0001707925-20-000015.txt,0001707925-20-000015,2020-03-02,2020-03-02,181.8321990966797,-0.013928773878020955,-0.12215476704467021,-0.10354628497917392,-0.037427763309110726,-0.05243612772315489,-0.020746180418753573,-1,0,0,-1,-1,-1
LIN,10-K,2021-03-01,LIN_10-K_0001628280-21-003574.txt,0001628280-21-003574,2021-03-01,2021-03-01,234.70863342285156,0.010020046333783322,0.013045622231114367,0.12214546155488948,0.14327059820119342,0.1589246167483592,0.2030118584449935,-1,-1,1,1,1,1
LIN,10-K,2018-03-23,LIN_10-K_0001707925-18-000004.txt,0001707925-18-000004,2018-03-23,2018-03-23,126.3879165649414,0.024973504334230335,-0.003156782688214716,0.054787610006738534,0.08916119765661025,0.12571009501013436,0.09517680186373022,1,-1,1,1,1,1
LIN,10-K,2024-02-28,LIN_10-K_0001628280-24-007424.txt,0001628280-24-007424,2024-02-28,2024-02-28,439.8407287597656,-0.005274792004635356,0.02750442127398618,0.03636660470511404,0.006957960204683355,-0.013425519616343945,-0.039055274927301965,-1,1,-1,-1,-1,-1
LIN,10-K,2019-03-18,LIN_10-K_0001628280-19-003050.txt,0001628280-19-003050,2019-03-18,2019-03-18,157.99497985839844,-0.005557176451000009,-0.026067089232660372,0.032025063067641364,0.03271259959211381,0.03649361587713928,0.16102464672125044,-1,0,-1,-1,-1,1
MA,10-Q,2018-10-30,MA_10-Q_0001141391-18-000127.txt,0001141391-18-000127,2018-10-30,2018-10-30,180.5059356689453,0.05294862386732577,0.06083212866125985,0.07750491414064523,0.05981992515915746,-0.008363063042424717,0.06314623179054422,1,1,1,1,-1,-1
MA,10-Q,2018-07-26,MA_10-Q_0001141391-18-000111.txt,0001141391-18-000111,2018-07-26,2018-07-26,199.1595458984375,-0.0213630429386184,-0.02584760176890804,-0.01036804748960322,0.017939001480219163,0.07006785104642005,-0.019650294358311282,0,0,-1,-1,1,-1
MA,10-Q,2020-04-29,MA_10-Q_0001141391-20-000091.txt,0001141391-20-000091,2020-04-29,2020-04-29,275.081787109375,-0.03073770673672159,-0.03965584187941264,0.06559971954363715,0.026648790531935192,0.05047792959302764,0.08333048587289824,0,0,1,-1,-1,1
MA,10-Q,2016-10-28,MA_10-Q_0001141391-16-000235.txt,0001141391-16-000235,2016-10-28,2016-10-28,101.47716522216795,0.0011224124235997468,-0.0362021425002904,-0.03311511362273652,-0.03386333844956104,-0.019644284955470496,0.02531972664832959,-1,0,-1,-1,-1,-1
MA,10-Q,2020-10-28,MA_10-Q_0001141391-20-000203.txt,0001141391-20-000203,2020-10-28,2020-10-28,283.2452697753906,0.006177636711605741,0.05429342896278043,0.1713913048069032,0.1377580556169389,0.15313324601155798,0.1260741262534099,-1,1,1,1,1,1
MA,10-Q,2024-07-31,MA_10-Q_0001141391-24-000161.txt,0001141391-24-000161,2024-07-31,2024-07-31,460.4487609863281,-0.0028034890013478846,-0.02991088604608236,0.017446199741052236,0.061245156328031874,0.059433648694640136,0.10262642758459795,-1,0,-1,1,-1,1
MA,10-Q,2021-10-28,MA_10-Q_0001141391-21-000182.txt,0001141391-21-000182,2021-10-28,2021-10-28,325.3204345703125,0.007476852937589704,0.007206592808697855,-0.026604065627902178,0.05071631598202644,0.08191461618558925,0.018540539019333776,-1,-1,-1,1,1,-1
MA,10-Q,2017-07-27,MA_10-Q_0001141391-17-000125.txt,0001141391-17-000125,2017-07-27,2017-07-27,123.1086883544922,-0.007911390247781145,0.007445974250782384,0.03125742512039141,0.06429855240131713,0.1005195678609368,0.12933693651663816,-1,-1,-1,1,1,1
MA,10-Q,2023-04-27,MA_10-Q_0001141391-23-000059.txt,0001141391-23-000059,2023-04-27,2023-04-27,368.3311767578125,0.017020457226146354,0.006556456966317344,-0.009714423393360242,-0.011908884859624394,0.010035481242101976,0.07544180045596015,1,-1,-1,-1,-1,-1
MA,10-Q,2017-10-31,MA_10-Q_0001141391-17-000152.txt,0001141391-17-000152,2017-10-31,2017-10-31,142.2731475830078,0.0008067341819450488,0.008066162069915605,-0.0028229261370613704,0.019627600261818597,0.020165458799767867,0.13474058862852292,-1,-1,-1,-1,-1,1
MA,10-Q,2016-04-28,MA_10-Q_0001141391-16-000135.txt,0001141391-16-000135,2016-04-28,2016-04-28,91.8788070678711,-0.0019549539353132207,-0.010187051301203157,-0.008232097365889935,-0.020271634218760368,-0.0587566499614415,-0.040947661491293634,-1,-1,-1,-1,-1,-1
MA,10-Q,2024-10-31,MA_10-Q_0001141391-24-000202.txt,0001141391-24-000202,2024-10-31,2024-10-31,496.7359924316406,0.01699387081623231,0.0366100235024232,0.06675468428083844,0.05886824051908685,0.05196256445810649,0.13461884512821584,1,1,1,1,-1,1
MA,10-Q,2022-07-28,MA_10-Q_0001141391-22-000150.txt,0001141391-22-000150,2022-07-28,2022-07-28,345.7503662109375,0.0038019168990678183,0.010270930490783921,-0.022074049203022045,-0.04709905461365273,-0.16703084712646965,-0.14070711382307574,-1,-1,-1,-1,0,0
MA,10-Q,2023-07-27,MA_10-Q_0001141391-23-000131.txt,0001141391-23-000131,2023-07-27,2023-07-27,389.4259033203125,-0.00390362352935276,-0.003776906422433614,0.008035447562940865,0.051558973060115476,0.019568976893758413,-0.02416401973934376,-1,-1,-1,1,-1,-1
MA,10-Q,2021-04-29,MA_10-Q_0001141391-21-000091.txt,0001141391-21-000091,2021-04-29,2021-04-29,379.0199890136719,-0.01771439903630732,-0.03463167910212519,-0.06928920418299049,-0.060290455659774166,-0.024013490795731663,0.011088166430711399,0,0,0,0,-1,-1
MA,10-Q,2017-05-02,MA_10-Q_0001141391-17-000063.txt,0001141391-17-000063,2017-05-02,2017-05-02,112.5813217163086,-0.0066880094744882065,-0.014476907731153142,0.04029788308811874,0.037081010844279706,0.05663732250836746,0.09350899845279226,-1,-1,1,-1,-1,1
MA,10-Q,2024-05-01,MA_10-Q_0001141391-24-000087.txt,0001141391-24-000087,2024-05-01,2024-05-01,438.3117065429687,-0.0021941712773690487,0.028728507196260866,6.795427958089478e-05,0.006627909518876869,-0.0020584715940666263,-0.0002631835828029259,-1,1,-1,-1,-1,-1
MA,10-Q,2016-07-28,MA_10-Q_0001141391-16-000207.txt,0001141391-16-000207,2016-07-28,2016-07-28,90.968505859375,-0.008020095569863153,-0.0010412277547122255,-0.004374330729159678,0.022289570512631116,0.0588485320995043,0.07325731266455021,-1,-1,-1,-1,-1,-1
MA,10-Q,2018-05-02,MA_10-Q_0001141391-18-000056.txt,0001141391-18-000056,2018-05-02,2018-05-02,178.23841857910156,0.003551826281117432,0.025885125057004965,0.023140847217878763,0.07259708965808076,0.0607038778162856,0.09350662736763093,-1,1,-1,1,1,1
MA,10-Q,2019-04-30,MA_10-Q_0001141391-19-000076.txt,0001141391-19-000076,2019-04-30,2019-04-30,245.2211456298828,-0.021594115991518288,-0.03610775634064064,-0.002674786894726483,0.037798772221417795,0.027768974724551893,0.10009866955704108,0,0,-1,-1,-1,1
MA,10-Q,2022-04-28,MA_10-Q_0001141391-22-000088.txt,0001141391-22-000088,2022-04-28,2022-04-28,371.06005859375,-0.0407832257139135,-0.06720684180537444,-0.07639295541305724,-0.11635809698512102,-0.13198525589823287,-0.09774020601870433,0,0,0,0,0,0
MA,10-Q,2025-07-31,MA_10-Q_0001141391-25-000172.txt,0001141391-25-000172,2025-07-31,2025-07-31,565.7230834960938,-0.011615626477064416,-0.009267859391181627,0.04238539005073684,0.024608560734946796,-0.002365460840861181,0.014047331010344697,-1,-1,1,-1,-1,-1
MA,10-Q,2021-07-29,MA_10-Q_0001141391-21-000156.txt,0001141391-21-000156,2021-07-29,2021-07-29,379.329833984375,-0.007381084934046174,-0.04338859264932566,-0.0924613109700174,-0.1065297492815699,-0.07883012547184687,-0.07635278860294709,-1,0,0,0,0,-1
MA,10-Q,2020-07-30,MA_10-Q_0001141391-20-000165.txt,0001141391-20-000165,2020-07-30,2020-07-30,300.02392578125,-0.0015207730828758774,0.06841454701692085,0.15210385646327035,0.06844689307005138,0.07372184265903273,0.0679412571263034,-1,1,1,1,1,-1
MA,10-Q,2025-05-01,MA_10-Q_0001141391-25-000090.txt,0001141391-25-000090,2025-05-01,2025-05-01,545.171630859375,0.023343131709794303,0.03748427580011491,0.0712913615309829,0.02817268339824534,0.028007996335013118,0.03192689909597886,1,1,1,-1,-1,-1
MA,10-Q,2022-10-27,MA_10-Q_0001141391-22-000163.txt,0001141391-22-000163,2022-10-27,2022-10-27,313.8045959472656,0.03162471436383403,-0.03193786019672366,0.09994671658327943,0.09224391259574653,0.07586803879001618,0.19926928100647015,1,0,1,1,1,1
MA,10-Q,2023-10-26,MA_10-Q_0001141391-23-000157.txt,0001141391-23-000157,2023-10-26,2023-10-26,360.4223327636719,-0.0013987767815585677,0.04964480637652548,0.1314078815313964,0.13047530722921216,0.16322454965018304,0.20516592312197496,-1,1,1,1,1,1
MA,10-Q,2019-10-29,MA_10-Q_0001141391-19-000150.txt,0001141391-19-000150,2019-10-29,2019-10-29,265.2026062011719,0.01042673672599086,-0.019286183371328418,0.055014988793645775,0.057457176560290785,0.09081629001264534,0.15276256740526842,-1,-1,1,1,1,1
